user,rule_score,ml_score,hybrid_score,risk_level,component_scores_dict
WDO0870,30.155788342734354,35.79776514776574,32.41257906474691,MEDIUM,"{'after_hours': 0.15578834273435416, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
BMT0528,30.0,36.02651568407347,32.41060627362939,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
AJH0175,30.0,35.967910629605065,32.38716425184202,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
HWW0436,30.0,35.93569625537958,32.37427850215183,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
HTH0007,30.218522372528618,35.56244955537403,32.356093245666784,MEDIUM,"{'after_hours': 0.2185223725286162, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
NWT0098,30.0,35.807219052642324,32.32288762105693,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
TNM0961,30.0,35.80441278630997,32.321765114523984,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
UAD0771,30.0,35.777243403460055,32.31089736138402,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
KWE0082,30.0,35.77319701958652,32.30927880783461,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
BWH0813,34.11764705882353,29.54521660091111,32.28867487565856,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
CRK0916,32.801935217416954,31.513945934440045,32.28673950422619,MEDIUM,"{'after_hours': 2.8019352174169567, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
ARB0834,34.11764705882353,29.45372532819125,32.252078366570615,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
SJO0209,30.161290322580644,35.30765173636945,32.219834888096166,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.16129032258064502, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
LIM0674,30.0,35.537949408285364,32.21517976331415,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
MBJ0312,30.0,35.53511063055152,32.21404425222061,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
HAH0760,30.0,35.53289734596661,32.21315893838664,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
AKC0924,34.11764705882353,29.340273347064937,32.20669757412009,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
TSM0927,34.11764705882353,29.33441580607737,32.20435455772507,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
RMW0542,30.0,35.45702021667079,32.18280808666832,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
TRK0914,34.126159870605264,29.217929602467358,32.1628677633501,MEDIUM,"{'after_hours': 4.126159870605261, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
DPM0423,30.0,35.40185223476829,32.16074089390732,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
EIP0997,34.11764705882353,29.1959788633225,32.148979780623115,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
JCR0921,34.11764705882353,29.15158589748484,32.131222594288054,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
HOB0994,34.11764705882353,29.10447274343327,32.11237733266742,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
NDM0417,30.0,35.245871595133046,32.09834863805322,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
GCS0571,30.0,35.19669239738384,32.07867695895354,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
MBW0809,30.035681836121032,35.11854547835576,32.06882729301492,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 10.918034777297503}"
PNL0301,30.0,35.14486098843487,32.05794439537395,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
LQC0479,30.0,35.133084838327406,32.053233935330965,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
MPT0376,30.0,35.12518366904771,32.050073467619086,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
SAC0687,34.11764705882353,28.948402502933195,32.0499492364674,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
SBH0537,30.0,35.08000761237882,32.03200304495153,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
RAR0725,30.0,35.034996831050044,32.01399873242002,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
SMY0792,30.0,34.99616443554955,31.998465774219824,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
IBB0696,27.913538120434254,38.09758085429609,31.987155213978987,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 12.913538120434252}"
HKF0831,34.11764705882353,28.757735385441947,31.973682389470895,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
ANM0123,26.721135709910428,39.814746930031696,31.958580197958934,MEDIUM,"{'after_hours': 1.8220946915351508, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 9.899041018375277}"
SMH0291,30.0,34.87922386578203,31.951689546312814,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
FIR0920,33.0456920809326,30.309531360552246,31.951227792780458,MEDIUM,"{'after_hours': 3.0456920809326005, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
DIW0118,30.0,34.80827096531981,31.92330838612792,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
AJD0074,30.0655769795439,34.6873365412549,31.914280804228298,MEDIUM,"{'after_hours': 0.0655769795438975, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
HTF0641,34.11764705882353,28.6068473603959,31.913327179452477,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
CLF0852,30.0,34.71403064766248,31.88561225906499,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
IYB0918,34.11764705882353,28.5181564092918,31.877850799010837,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
AQD0820,34.11764705882353,28.504017888761346,31.872195390798655,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
BBG0325,30.0,34.680243306040566,31.872097322416227,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
WDV0573,30.0,34.67270642406608,31.869082569626432,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
FRR0832,34.11764705882353,28.480929802418085,31.86296015626135,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
NKH0807,34.11764705882353,28.435554301820392,31.844809956022274,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
YWW0660,34.11764705882353,28.398461979357826,31.829973027037248,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
XAA0104,31.132723112128147,32.852887616102485,31.820788913717884,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 1.1327231121281467, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
JMK0099,30.0,34.51606604310623,31.80642641724249,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
ALC0788,34.11764705882353,28.312442211297583,31.795565119813148,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
ADD0846,34.11764705882353,28.29427834029395,31.7882995714117,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
RAB0589,30.0,34.46076390544789,31.784305562179156,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
CEJ0109,30.0,34.45851269716371,31.783405078865485,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
BTL0226,31.05373215746886,32.86840267568786,31.77960036475646,MEDIUM,"{'after_hours': 1.053732157468861, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
BJH0811,34.11764705882353,28.239685472583847,31.766462424327656,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
HAV0121,34.11764705882353,28.196924929875994,31.749358207244512,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
OSH0655,34.11764705882353,28.19290611416747,31.747750680961104,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
CAA0612,30.0,34.351939684989915,31.740775873995965,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
CSH0626,30.0,34.32013455889277,31.728053823557108,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
DGW0752,30.0,34.315179512918384,31.726071805167354,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
CAH0936,30.0,34.291007509498506,31.716403003799403,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
VLB0647,34.11764705882353,28.074954996871366,31.700570234042665,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
GTD0116,34.11764705882353,28.069886693324243,31.698542912623815,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
DKB0631,34.11764705882353,28.035805071205843,31.68491026377645,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
MNR0829,34.11764705882353,28.025953603870295,31.680969676842235,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
TLH0648,34.11764705882353,28.004686892409687,31.67246299225799,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
AAN0823,34.11764705882353,27.995689709935895,31.668864119268477,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
ILC0838,34.11764705882353,27.99266597234722,31.667654624233002,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
JKB0126,34.126159870605264,27.978735452170277,31.66719010323127,MEDIUM,"{'after_hours': 4.126159870605261, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
ZSB0649,34.11764705882353,27.98882848135749,31.666119627837112,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
SAB0781,30.0,34.158762410759365,31.663504964303748,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
IJR0825,34.11764705882353,27.94761146719044,31.649632822170293,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
SLB0049,30.0,34.11586299406224,31.646345197624896,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
KNW0644,34.11764705882353,27.922908101757454,31.639751475997098,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
FHS0837,34.11764705882353,27.885955126222427,31.624970285783085,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
PMC0328,30.0,34.05814327810302,31.623257311241208,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
AGB0643,34.11764705882353,27.878267120895522,31.621895083652326,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
BCM0653,34.11764705882353,27.877511564704342,31.621592861175856,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
JMW0638,34.11764705882353,27.87664320709303,31.621245518131328,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
AJC0840,34.11764705882353,27.87092507678911,31.618958266009763,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
LJB0826,34.11764705882353,27.8597840236252,31.614501844744197,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
JRF0835,34.11764705882353,27.8597840236252,31.614501844744197,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
MSG0839,34.11764705882353,27.83342863340938,31.603959688657866,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
KCS0173,30.0,34.003642743621185,31.601457097448474,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
KAC0124,34.11764705882353,27.813885575811593,31.596142465618755,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
TLK0993,34.11764705882353,27.80073226036347,31.590881139439503,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
LNR0656,34.11764705882353,27.792536352303237,31.587602776215412,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
ALB0892,30.0,33.967897526236136,31.587159010494453,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
AES0827,34.11764705882353,27.759792348168546,31.574505174561537,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
JJB0127,34.11764705882353,27.74347250450963,31.56797723709797,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
IHK0841,34.11764705882353,27.73530048011224,31.564708427339013,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
WGR0833,34.11764705882353,27.73434772774735,31.564327326393055,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
ECR0822,34.11764705882353,27.732993123822276,31.56378548482303,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
RRP0568,30.0,33.904330376302795,31.561732150521117,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
MGS0974,30.0,33.86559964128179,31.546239856512717,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
MAR0955,30.0,33.84842848919151,31.539371395676604,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
BAM0636,34.11764705882353,27.655690138543036,31.53286429071133,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
SOF0808,34.11764705882353,27.649178246195927,31.530259533772487,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
UBF0645,34.11764705882353,27.641378255063277,31.527139537319428,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
BBH0810,34.11764705882353,27.595988072668575,31.50898346436155,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
SPA0141,30.0,33.76885038290349,31.507540153161393,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
DBS0235,31.52249134948097,31.457149154440668,31.496354471464848,MEDIUM,"{'after_hours': 1.522491349480969, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
CAN0842,34.11764705882353,27.553792463022518,31.492105220503124,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
AMR0318,30.0,33.727682603129836,31.491073041251937,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
DID0650,34.11764705882353,27.540246098341132,31.48668667463057,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
ESA0642,34.11764705882353,27.515962981662888,31.476973427959273,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
GQF0659,34.11764705882353,27.504035643762563,31.47220249279914,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
KMS0657,34.11764705882353,27.486817156721383,31.465315097982668,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
TUC0632,34.11764705882353,27.46986516596191,31.45853430167888,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
CCM0136,30.0,33.645562051722486,31.458224820688997,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
JIG0128,34.11764705882353,27.462436453737944,31.455562816789296,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
VSA0230,30.458238544036398,32.93182373145889,31.447672619005395,MEDIUM,"{'after_hours': 0.4582385440363993, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
AHG0634,32.33396584440228,30.085203237464686,31.434460801627242,MEDIUM,"{'after_hours': 2.333965844402277, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
VSS0154,30.0,33.559923184535926,31.42396927381437,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
MAD0496,30.0,33.51061169252144,31.404244677008577,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
KLM0639,34.11764705882353,27.285105160833687,31.38463029962759,MEDIUM,"{'after_hours': 4.117647058823529, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
LAP0338,30.0,33.428409350063696,31.37136374002548,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
NKP0236,30.0,33.34249539592387,31.336998158369546,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
SVS0871,30.0,33.19077390484592,31.27630956193837,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.0, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
USH0199,30.845070422535212,31.88745578422571,31.262024567211412,MEDIUM,"{'after_hours': 0.0, 'weekend': 0.0, 'file_anomaly': 0.8450704225352124, 'usb': 0.0, 'email': 15, 'web': 0.0, 'deviation': 15}"
